Model Name,epochs_default,epochs_actual,activation_default,activation_actual,rho_default,rho_actual,epsilon_default,epsilon_actual,input_dropout_ratio_default,input_dropout_ratio_actual,hidden_default,hidden_actual,hidden_dropout_ratios_default,hidden_dropout_ratios_actual
DeepLearning_1_AutoML_20190426_102040,10.0,10.008388464597159,Rectifier,Rectifier,0.99,0.99,1e-08,1e-08,0.0,0.0,[200, 200],[10, 10, 10],None,None
DeepLearning_1_AutoML_20190426_095533,10.0,10.01047225497724,Rectifier,Rectifier,0.99,0.99,1e-08,1e-08,0.0,0.0,[200, 200],[10, 10, 10],None,None
DeepLearning_grid_1_AutoML_20190426_102040_model_1,10.0,2.6190873004990953,Rectifier,RectifierWithDropout,0.99,0.9,1e-08,1e-07,0.0,0.0,[200, 200],[50],None,[0.4]
DeepLearning_grid_1_AutoML_20190426_102040_model_2,10.0,0.06852547578566337,Rectifier,RectifierWithDropout,0.99,0.99,1e-08,1e-06,0.0,0.05,[200, 200],[200],None,[0.5]
DeepLearning_grid_1_AutoML_20190426_102040_model_3,10.0,1.8937261764383262,Rectifier,RectifierWithDropout,0.99,0.95,1e-08,1e-06,0.0,0.05,[200, 200],[50, 50],None,[0.3, 0.3]
DeepLearning_grid_1_AutoML_20190426_102040_model_4,10.0,1.7827690519936379,Rectifier,RectifierWithDropout,0.99,0.95,1e-08,1e-06,0.0,0.0,[200, 200],[50, 50, 50],None,[0.1, 0.1, 0.1]
