Model Name,epochs_default,epochs_actual,activation_default,activation_actual,rho_default,rho_actual,epsilon_default,epsilon_actual,input_dropout_ratio_default,input_dropout_ratio_actual,hidden_default,hidden_actual,hidden_dropout_ratios_default,hidden_dropout_ratios_actual
DeepLearning_grid_1_AutoML_20190424_170347_model_3,10.0,14.4,Rectifier,RectifierWithDropout,0.99,0.95,1e-08,1e-08,0.0,0.15,[200, 200],[200, 200],None,[0.4, 0.4]
DeepLearning_grid_1_AutoML_20190424_174041_model_6,10.0,49.6,Rectifier,RectifierWithDropout,0.99,0.95,1e-08,1e-08,0.0,0.05,[200, 200],[200, 200, 200],None,[0.3, 0.3, 0.3]
DeepLearning_grid_1_AutoML_20190424_171447_model_3,10.0,8.0,Rectifier,RectifierWithDropout,0.99,0.99,1e-08,1e-08,0.0,0.0,[200, 200],[50, 50],None,[0.2, 0.2]
DeepLearning_grid_1_AutoML_20190424_174041_model_7,10.0,5.971917808219179,Rectifier,RectifierWithDropout,0.99,0.9,1e-08,1e-08,0.0,0.2,[200, 200],[500, 500, 500],None,[0.4, 0.4, 0.4]
DeepLearning_grid_1_AutoML_20190424_170347_model_1,10.0,12.8,Rectifier,RectifierWithDropout,0.99,0.95,1e-08,1e-09,0.0,0.15,[200, 200],[500],None,[0.5]
DeepLearning_1_AutoML_20190424_174041,10.0,10.398972602739727,Rectifier,Rectifier,0.99,0.99,1e-08,1e-08,0.0,0.0,[200, 200],[10, 10, 10],None,None
DeepLearning_grid_1_AutoML_20190424_174041_model_1,10.0,115.2,Rectifier,RectifierWithDropout,0.99,0.9,1e-08,1e-08,0.0,0.05,[200, 200],[200],None,[0.3]
DeepLearning_grid_1_AutoML_20190424_174041_model_4,10.0,43.2,Rectifier,RectifierWithDropout,0.99,0.99,1e-08,1e-07,0.0,0.1,[200, 200],[200, 200],None,[0.4, 0.4]
DeepLearning_1_AutoML_20190424_170347,10.0,10.378938356164383,Rectifier,Rectifier,0.99,0.99,1e-08,1e-08,0.0,0.0,[200, 200],[10, 10, 10],None,None
DeepLearning_grid_1_AutoML_20190424_170347_model_4,10.0,8.0,Rectifier,RectifierWithDropout,0.99,0.99,1e-08,1e-09,0.0,0.0,[200, 200],[50, 50],None,[0.3, 0.3]
DeepLearning_grid_1_AutoML_20190424_171447_model_4,10.0,6.402739726027397,Rectifier,RectifierWithDropout,0.99,0.99,1e-08,1e-06,0.0,0.15,[200, 200],[500, 500],None,[0.3, 0.3]
DeepLearning_grid_1_AutoML_20190424_174041_model_5,10.0,6.858904109589041,Rectifier,RectifierWithDropout,0.99,0.99,1e-08,1e-06,0.0,0.0,[200, 200],[500, 500],None,[0.3, 0.3]
DeepLearning_1_AutoML_20190424_171447,10.0,10.394691780821917,Rectifier,Rectifier,0.99,0.99,1e-08,1e-08,0.0,0.0,[200, 200],[10, 10, 10],None,None
DeepLearning_grid_1_AutoML_20190424_174041_model_3,10.0,113.6,Rectifier,RectifierWithDropout,0.99,0.9,1e-08,1e-06,0.0,0.1,[200, 200],[200, 200],None,[0.3, 0.3]
DeepLearning_grid_1_AutoML_20190424_170347_model_5,10.0,2.9272260273972606,Rectifier,RectifierWithDropout,0.99,0.95,1e-08,1e-09,0.0,0.2,[200, 200],[500, 500, 500],None,[0.5, 0.5, 0.5]
DeepLearning_grid_1_AutoML_20190424_171447_model_5,10.0,6.389383561643836,Rectifier,RectifierWithDropout,0.99,0.9,1e-08,1e-08,0.0,0.0,[200, 200],[500, 500, 500],None,[0.0, 0.0, 0.0]
DeepLearning_grid_1_AutoML_20190424_174041_model_2,10.0,14.4,Rectifier,RectifierWithDropout,0.99,0.99,1e-08,1e-09,0.0,0.05,[200, 200],[500],None,[0.0]
DeepLearning_grid_1_AutoML_20190424_171447_model_1,10.0,19.2,Rectifier,RectifierWithDropout,0.99,0.95,1e-08,1e-09,0.0,0.2,[200, 200],[500],None,[0.1]
DeepLearning_grid_1_AutoML_20190424_170347_model_6,10.0,8.0,Rectifier,RectifierWithDropout,0.99,0.99,1e-08,1e-06,0.0,0.2,[200, 200],[50, 50, 50],None,[0.5, 0.5, 0.5]
DeepLearning_grid_1_AutoML_20190424_171447_model_2,10.0,401.6,Rectifier,RectifierWithDropout,0.99,0.99,1e-08,1e-06,0.0,0.0,[200, 200],[50, 50],None,[0.5, 0.5]
DeepLearning_grid_1_AutoML_20190424_170347_model_2,10.0,8.0,Rectifier,RectifierWithDropout,0.99,0.95,1e-08,1e-06,0.0,0.2,[200, 200],[200],None,[0.0]
