,model_id,mean_residual_deviance,rmse,mse,mae,rmsle
0,StackedEnsemble_BestOfFamily_AutoML_20190421_220819,0.018041609181750462,0.1343190574034469,0.018041609181750462,0.08801451199872938,0.01037631576644255
1,StackedEnsemble_AllModels_AutoML_20190421_220819,0.018191279441831267,0.13487505122086615,0.018191279441831267,0.08840338189724681,0.010427288018341259
2,XGBoost_grid_1_AutoML_20190422_142045_model_6,0.01819548360159288,0.13489063570757193,0.01819548360159288,0.09204214174453526,0.01045315754021527
3,XGBoost_grid_1_AutoML_20190422_143814_model_9,0.01826831016579328,0.1351603128355113,0.01826831016579328,0.09159901632021553,0.010483223757159859
4,XGBoost_2_AutoML_20190422_142045,0.018271342886473824,0.13517153134618926,0.018271342886473824,0.09048490916212944,0.010464845875468677
5,XGBoost_2_AutoML_20190421_220819,0.01830105111378556,0.13528137755724384,0.01830105111378556,0.09181903943623583,0.0104719380717164
6,XGBoost_grid_1_AutoML_20190422_143814_model_7,0.01830424830033473,0.13529319384335167,0.01830424830033473,0.09185126774931608,0.01049441229715808
7,XGBoost_grid_1_AutoML_20190422_143814_model_17,0.018304481673746136,0.13529405631344688,0.018304481673746136,0.09214640774138988,0.010470323761921684
8,XGBoost_2_AutoML_20190422_141015,0.018306435758063032,0.1353012777399498,0.018306435758063032,0.09240149929098887,0.010472779194685576
9,GBM_grid_1_AutoML_20190422_143814_model_20,0.018317432821357463,0.13534191080872718,0.018317432821357463,0.09056509072867304,0.010475720008132891
10,XGBoost_grid_1_AutoML_20190421_220819_model_13,0.018361946053255453,0.13550625835456992,0.018361946053255453,0.09206981071054117,0.010508291523180837
11,XGBoost_2_AutoML_20190422_143814,0.01837439735055677,0.13555219419307374,0.01837439735055677,0.09118132917848353,0.01049315347607676
12,XGBoost_grid_1_AutoML_20190421_220819_model_8,0.018546584895546104,0.13618584689880994,0.018546584895546104,0.09331181147327162,0.010553455909803508
13,XGBoost_grid_1_AutoML_20190422_143814_model_11,0.018561799182159482,0.13624169399328342,0.018561799182159482,0.091862942421273,0.010571231650302512
14,XGBoost_grid_1_AutoML_20190422_142045_model_8,0.018567360714296356,0.13626210300115124,0.018567360714296356,0.09127059636050708,0.0105541339048375
15,XGBoost_grid_1_AutoML_20190422_141015_model_4,0.01857030920719771,0.13627292176803765,0.01857030920719771,0.09072268237806347,0.010568684347838149
16,XGBoost_grid_1_AutoML_20190422_143814_model_14,0.018572894782728826,0.13628240819243262,0.018572894782728826,0.0929893774529026,0.010553905502579942
17,XGBoost_grid_1_AutoML_20190421_220819_model_5,0.01857358515001778,0.1362849410243765,0.01857358515001778,0.0910644145861064,0.010573840422355056
18,XGBoost_1_AutoML_20190422_143814,0.01862378298089973,0.1364689817537294,0.01862378298089973,0.09028916228307436,0.010550124672205152
19,XGBoost_1_AutoML_20190421_220819,0.018639019814081743,0.13652479560168454,0.018639019814081743,0.09029464852320004,0.010563890341918084
20,GBM_grid_1_AutoML_20190422_143814_model_1,0.01876380354872244,0.13698103353648067,0.01876380354872244,0.0920573222902804,0.010637665617747987
21,GBM_grid_1_AutoML_20190422_141015_model_8,0.01879409609365326,0.1370915609862739,0.01879409609365326,0.09103816733492127,0.010638300535001869
22,XGBoost_grid_1_AutoML_20190422_141015_model_1,0.018822140916369776,0.13719380786453073,0.018822140916369776,0.09315600395202636,0.010637831955070159
23,XGBoost_grid_1_AutoML_20190422_142045_model_13,0.0188332698763744,0.13723436113588466,0.0188332698763744,0.09122047881557516,0.01060586022083835
24,GBM_grid_1_AutoML_20190422_142045_model_7,0.01887390025169706,0.13738231418817004,0.01887390025169706,0.091586427435319,0.010633332006354471
25,XGBoost_grid_1_AutoML_20190422_142045_model_7,0.018885362689168888,0.13742402515269625,0.018885362689168888,0.09139855789811643,0.010617778369752673
26,XGBoost_1_AutoML_20190422_141015,0.018900603914298948,0.1374794672461999,0.018900603914298948,0.09166720011462903,0.01062975474564927
27,GBM_grid_1_AutoML_20190422_141015_model_4,0.018923936603387963,0.13756429988695454,0.018923936603387963,0.09296722228149563,0.010653235120714286
28,XGBoost_grid_1_AutoML_20190421_220819_model_3,0.018939855147027628,0.13762214628114047,0.018939855147027628,0.09223060673230317,0.0106705767657734
29,XGBoost_grid_1_AutoML_20190422_142045_model_1,0.01894221967162506,0.13763073665291872,0.01894221967162506,0.09261219403515124,0.010691806821693272
30,XGBoost_grid_1_AutoML_20190421_220819_model_11,0.018955216288946284,0.1376779440903527,0.018955216288946284,0.0905250993493485,0.01066195851320422
31,XGBoost_grid_1_AutoML_20190421_220819_model_16,0.018956861548560036,0.13768391899041818,0.018956861548560036,0.09352168840904758,0.010646666400061658
32,XGBoost_1_AutoML_20190422_142045,0.01899899104272389,0.1378368275996074,0.01899899104272389,0.09160303938878724,0.010664614783972006
33,GBM_grid_1_AutoML_20190422_143814_model_12,0.019057214837238337,0.13804787154186166,0.019057214837238337,0.09109948777889627,0.01068575032962142
34,GBM_2_AutoML_20190421_220819,0.019068603189950958,0.1380891132202353,0.019068603189950958,0.09251012905198938,0.010678971102143985
35,GBM_grid_1_AutoML_20190422_143814_model_16,0.019087251128782217,0.1381566181143061,0.019087251128782217,0.09264702450472252,0.010696426222515105
36,GBM_grid_1_AutoML_20190422_143814_model_7,0.01914388010046477,0.13836141116823278,0.01914388010046477,0.09240267842221628,0.010717486740972802
37,XGBoost_grid_1_AutoML_20190422_142045_model_3,0.019168142571326627,0.1384490612872714,0.019168142571326627,0.09479598541782328,0.010723532594817887
38,XGBoost_grid_1_AutoML_20190422_141015_model_17,0.019175966236382437,0.13847731307467814,0.019175966236382437,0.09417274030920578,0.010700732929245256
39,XGBoost_grid_1_AutoML_20190422_143814_model_5,0.01918986055054544,0.1385274721870916,0.01918986055054544,0.0916451049177614,0.01070187806851524
40,XGBoost_grid_1_AutoML_20190422_141015_model_11,0.019232187710729532,0.13868016336423006,0.019232187710729532,0.09066445076302307,0.010724934884573066
41,XGBoost_3_AutoML_20190422_143814,0.019246298007853248,0.13873102755999914,0.019246298007853248,0.09383502333131556,0.010726474775058607
42,GBM_grid_1_AutoML_20190422_143814_model_9,0.019295620114398917,0.13890867544685218,0.019295620114398917,0.09273840214520117,0.01075919042531808
43,GBM_3_AutoML_20190421_220819,0.019311543366666187,0.13896597916996156,0.019311543366666187,0.09279038915551728,0.010751090725663666
44,XGBoost_3_AutoML_20190422_141015,0.01932844316319872,0.13902677139025674,0.01932844316319872,0.0935177744251408,0.010744837164342831
45,XGBoost_grid_1_AutoML_20190422_143814_model_13,0.019362715904343814,0.13914997630019135,0.019362715904343814,0.09240184418142658,0.010764928010318055
46,GBM_grid_1_AutoML_20190422_141015_model_6,0.019366798942168452,0.13916464688335345,0.019366798942168452,0.09213544720333756,0.010782270993822979
47,GBM_3_AutoML_20190422_142045,0.01941440595767601,0.13933558754918288,0.01941440595767601,0.09318808233925917,0.010784841973330342
48,XGBoost_3_AutoML_20190422_142045,0.019423490770254397,0.1393681842109396,0.019423490770254397,0.09304118221753263,0.010770669282750276
49,GBM_4_AutoML_20190421_220819,0.0194714880894834,0.13954027407699685,0.0194714880894834,0.09305447636428242,0.010805260977486896
50,GBM_3_AutoML_20190422_143814,0.01952060789498467,0.13971616905349454,0.01952060789498467,0.09202856913011824,0.010820246737530242
51,XGBoost_grid_1_AutoML_20190421_220819_model_10,0.01964768246039057,0.14017019105498346,0.01964768246039057,0.09553613728039884,0.010847439437268664
52,GBM_2_AutoML_20190422_141015,0.01966932909735605,0.14024738534944614,0.01966932909735605,0.09304744303373894,0.01085673261157036
53,XGBoost_grid_1_AutoML_20190421_220819_model_6,0.019694107325875388,0.14033569512378305,0.019694107325875388,0.09477347021233544,0.010889178683622212
54,GBM_grid_1_AutoML_20190422_142045_model_1,0.019698665499549347,0.14035193443465374,0.019698665499549347,0.09466722904824397,0.010873527554283828
55,GBM_3_AutoML_20190422_141015,0.019720786430516245,0.14043071754611328,0.019720786430516245,0.0935853631185635,0.010871061663937259
