variable,relative_importance,scaled_importance,percentage
FireplaceQu_Gd,0.572578489780426,0.003450998113237827,0.0007976342593156096
BldgType_Duplex,0.5498561859130859,0.0033140481069519148,0.0007659808033464196
GarageType_Detchd,0.5482649803161621,0.003304457723081813,0.0007637641638456799
Foundation_CBlock,0.5295554399490356,0.0031916931158551937,0.0007377007146605886
GarageFinish_Unf,0.5227497816085815,0.0031506746100757417,0.0007282200472124893
GarageFinish_RFn,0.49297213554382324,0.0029712012239456543,0.000686738100043754
Exterior1st_WdSdng,0.4886667728424072,0.0029452522949785726,0.0006807404860035445
LandContour_Lvl,0.4825780391693115,0.0029085547787552186,0.0006722585352139294
KitchenQual_Gd,0.4762091040611267,0.002870168455423183,0.0006633862479584401
BsmtFinType1_Unf,0.46989738941192627,0.0028321270065485684,0.000654593672042504
Foundation_PConc,0.457465261220932,0.0027571971031442252,0.0006372750134859397
HouseStyle_2Story,0.41178372502326965,0.002481869094772145,0.0005736380467822225
Exterior1st_BrkFace,0.406500905752182,0.0024500289197350224,0.000566278780390626
SaleType_WD,0.40441030263900757,0.00243742860811336,0.0005633664518706718
Neighborhood_Sawyer,0.37761613726615906,0.0022759370121176008,0.0005260406622495009
Exterior2nd_HdBoard,0.3110460638999939,0.0018747113257093699,0.0004333047804276578
Neighborhood_BrkSide,0.30620521306991577,0.0018455349466115947,0.0004265612011014637
BsmtFinType2_Unf,0.3050730228424072,0.0018387111025296127,0.0004249839960027017
Exterior2nd_WdSdng,0.2937237620353699,0.0017703077686098397,0.0004091738330308576
Neighborhood_StoneBr,0.2800375819206238,0.0016878195463024767,0.00039010820913207674
Exterior1st_MetalSd,0.2672405540943146,0.001610690349743625,0.00037228122472057057
BsmtFinType1_BLQ,0.26695579290390015,0.001608974060451618,0.00037188453625732577
Condition1_Feedr,0.26028919219970703,0.001568793671452543,0.00036259758397086953
LotConfig_Inside,0.2412148416042328,0.0014538303099377553,0.0003360259334798044
FireplaceQu_Po,0.23543818295001984,0.001419013706673192,0.000327978720863174
Neighborhood_ClearCr,0.23490381240844727,0.0014157929923717448,0.00032723431243929
GarageQual_TA,0.21496780216693878,0.0012956363065079097,0.00029946232126862614
Exterior2nd_Plywood,0.20656979084014893,0.001245020501406996,0.00028776341594136367
BsmtCond_Gd,0.20203560590744019,0.0012176924338544585,0.0002814470395755871
ExterQual_Gd,0.1981101632118225,0.0011940333275869586,0.0002759786756169522
Condition2_Norm,0.194771409034729,0.0011739102622406981,0.00027132760198667294
HeatingQC_Gd,0.19396375119686127,0.0011690424131608416,0.0002702024888837774
BldgType_TwnhsE,0.1885535717010498,0.0011364346230227887,0.0002626658024871911
Exterior2nd_MetalSd,0.18633073568344116,0.0011230373280846813,0.0002595692660434884
MasVnrType_Stone,0.1854373663663864,0.001117652885807147,0.000258324751996554
FireplaceQu_TA,0.18114139139652252,0.0010917605378057357,0.00025234021559798997
HeatingQC_Fa,0.17872099578380585,0.0010771725278789614,0.00024896846745121556
Neighborhood_CollgCr,0.17767733335494995,0.0010708822512843586,0.00024751458658898615
Exterior1st_HdBoard,0.17304959893226624,0.0010429903499183614,0.00024106789048630473
BsmtQual_Fa,0.1688143014907837,0.0010174637125395065,0.00023516788132072516
MasVnrType_BrkFace,0.16533440351486206,0.0009964899568649422,0.00023032018638621484
BsmtFinType1_LwQ,0.13900819420814514,0.0008378187872912751,0.00019364628606382672
RoofMatl_CompShg,0.13830730319023132,0.0008335944344321003,0.00019266990518694636
PavedDrive_P,0.13436099886894226,0.0008098095926853323,0.00018717247980243272
Exterior1st_Plywood,0.13173121213912964,0.0007939595577909348,0.00018350903797248116
BsmtFinType2_BLQ,0.1306529939174652,0.0007874610093560302,0.0001820070189340997
LotConfig_FR2,0.1302010864019394,0.0007847373094419177,0.0001813774861750821
Functional_Min2,0.12698350846767426,0.0007653445876080906,0.00017689521791283564
ExterCond_Gd,0.12588967382907867,0.0007587519171858483,0.00017537144432136782
Exterior2nd_VinylSd,0.12525014579296112,0.0007548974062578344,0.00017448054555289363
GarageCond_Fa,0.12169729918241501,0.0007334839805555872,0.00016953122903953376
HouseStyle_SLvl,0.11719489842653275,0.0007063474799868203,0.00016325912983189956
ExterQual_TA,0.11049927771091461,0.000665992183954978,0.00015393175102622984
RoofStyle_Hip,0.11045736819505692,0.0006657395903582345,0.00015387336869745558
Neighborhood_Mitchel,0.10424010455608368,0.0006282674088660049,0.00014521236838718543
ExterQual_Fa,0.10332439839839935,0.0006227483398145974,0.00014393673785639938
Neighborhood_NWAmes,0.0992979034781456,0.0005984801798666293,0.00013832760242662399
LandSlope_Mod,0.09826596081256866,0.0005922605396680579,0.00013689004785829
LotConfig_CulDSac,0.09256960451602936,0.0005579279281876195,0.00012895470097313137
KitchenQual_Fa,0.09162940084934235,0.0005522612097591286,0.00012764494402509914
Neighborhood_NoRidge,0.08568250387907028,0.0005164185600782111,0.00011936057979421747
Neighborhood_Somerst,0.0805479884147644,0.0004854722295820986,0.00011220790900337673
Neighborhood_NridgHt,0.06693239510059357,0.00040340944224994443,9.324061651487274e-05
Neighborhood_SawyerW,0.04805774241685867,0.00028964968361044836,6.694715652303194e-05
Exterior2nd_WdShng,0.04798689857125282,0.0002892226993945131,6.684846703447194e-05
MasVnrType_None,0.040791790932416916,0.0002458569367447709,5.682527466061975e-05
Neighborhood_Gilbert,0.03822620213031769,0.0002303938303350561,5.3251264179269676e-05
BsmtExposure_Mn,0.034885700792074203,0.00021026023464240702,4.8597756654573045e-05
GarageQual_Fa,0.034176699817180634,0.00020598700211566686,4.761007814838231e-05
Neighborhood_Timber,0.03133310005068779,0.0001888482908225941,4.364878265087531e-05
GarageType_BuiltIn,0.0310565996915102,0.000187181790535101,4.326360199332443e-05
Neighborhood_Veenker,0.03070719912648201,0.0001850759121058591,4.2776867220948344e-05
Foundation_Slab,0.02760550007224083,0.00016638160595383675,3.845602480037761e-05
