variable,relative_importance,scaled_importance,percentage
LotConfig_FR3,0.0,0.0,0.0
LandSlope_Sev,0.0,0.0,0.0
Neighborhood_Blueste,0.0,0.0,0.0
Neighborhood_BrDale,0.0,0.0,0.0
Neighborhood_ClearCr,0.0,0.0,0.0
Neighborhood_Gilbert,0.0,0.0,0.0
Neighborhood_MeadowV,0.0,0.0,0.0
Neighborhood_NPkVill,0.0,0.0,0.0
Neighborhood_SWISU,0.0,0.0,0.0
Neighborhood_SawyerW,0.0,0.0,0.0
Neighborhood_Timber,0.0,0.0,0.0
Neighborhood_Veenker,0.0,0.0,0.0
Condition1_PosA,0.0,0.0,0.0
Condition1_PosN,0.0,0.0,0.0
Condition1_RRAe,0.0,0.0,0.0
Condition1_RRAn,0.0,0.0,0.0
Condition1_RRNe,0.0,0.0,0.0
Condition1_RRNn,0.0,0.0,0.0
Condition2_Feedr,0.0,0.0,0.0
Condition2_PosA,0.0,0.0,0.0
Condition2_PosN,0.0,0.0,0.0
Condition2_RRAe,0.0,0.0,0.0
Condition2_RRAn,0.0,0.0,0.0
Condition2_RRNn,0.0,0.0,0.0
BldgType_Twnhs,0.0,0.0,0.0
HouseStyle_1.5Unf,0.0,0.0,0.0
HouseStyle_2.5Fin,0.0,0.0,0.0
HouseStyle_2.5Unf,0.0,0.0,0.0
HouseStyle_SFoyer,0.0,0.0,0.0
RoofStyle_Gambrel,0.0,0.0,0.0
RoofStyle_Mansard,0.0,0.0,0.0
RoofStyle_Shed,0.0,0.0,0.0
RoofMatl_Membran,0.0,0.0,0.0
RoofMatl_Metal,0.0,0.0,0.0
RoofMatl_Roll,0.0,0.0,0.0
RoofMatl_Tar&Grv,0.0,0.0,0.0
RoofMatl_WdShake,0.0,0.0,0.0
RoofMatl_WdShngl,0.0,0.0,0.0
Exterior1st_AsphShn,0.0,0.0,0.0
Exterior1st_BrkComm,0.0,0.0,0.0
Exterior1st_CBlock,0.0,0.0,0.0
Exterior1st_CemntBd,0.0,0.0,0.0
Exterior1st_ImStucc,0.0,0.0,0.0
Exterior1st_Stone,0.0,0.0,0.0
Exterior1st_Stucco,0.0,0.0,0.0
Exterior1st_WdShing,0.0,0.0,0.0
Exterior2nd_AsphShn,0.0,0.0,0.0
Exterior2nd_Brk Cmn,0.0,0.0,0.0
Exterior2nd_BrkFace,0.0,0.0,0.0
Exterior2nd_CBlock,0.0,0.0,0.0
Exterior2nd_ImStucc,0.0,0.0,0.0
Exterior2nd_Other,0.0,0.0,0.0
Exterior2nd_Stone,0.0,0.0,0.0
Exterior2nd_Stucco,0.0,0.0,0.0
ExterCond_Po,0.0,0.0,0.0
Foundation_Slab,0.0,0.0,0.0
Foundation_Stone,0.0,0.0,0.0
Foundation_Wood,0.0,0.0,0.0
BsmtQual_Fa,0.0,0.0,0.0
BsmtQual_None,0.0,0.0,0.0
BsmtCond_None,0.0,0.0,0.0
BsmtCond_Po,0.0,0.0,0.0
BsmtExposure_Mn,0.0,0.0,0.0
BsmtExposure_None,0.0,0.0,0.0
BsmtFinType1_None,0.0,0.0,0.0
BsmtFinType2_GLQ,0.0,0.0,0.0
BsmtFinType2_LwQ,0.0,0.0,0.0
BsmtFinType2_None,0.0,0.0,0.0
BsmtFinType2_Rec,0.0,0.0,0.0
Heating_GasW,0.0,0.0,0.0
Heating_Grav,0.0,0.0,0.0
Heating_OthW,0.0,0.0,0.0
Heating_Wall,0.0,0.0,0.0
HeatingQC_Po,0.0,0.0,0.0
Electrical_FuseF,0.0,0.0,0.0
Electrical_FuseP,0.0,0.0,0.0
Electrical_Mix,0.0,0.0,0.0
KitchenQual_Fa,0.0,0.0,0.0
Functional_Maj2,0.0,0.0,0.0
Functional_Mod,0.0,0.0,0.0
Functional_Sev,0.0,0.0,0.0
FireplaceQu_Fa,0.0,0.0,0.0
GarageType_Basment,0.0,0.0,0.0
GarageType_CarPort,0.0,0.0,0.0
GarageType_None,0.0,0.0,0.0
GarageFinish_None,0.0,0.0,0.0
GarageQual_Gd,0.0,0.0,0.0
GarageQual_None,0.0,0.0,0.0
GarageQual_Po,0.0,0.0,0.0
GarageCond_Gd,0.0,0.0,0.0
GarageCond_None,0.0,0.0,0.0
GarageCond_Po,0.0,0.0,0.0
SaleType_CWD,0.0,0.0,0.0
SaleType_Con,0.0,0.0,0.0
SaleType_ConLD,0.0,0.0,0.0
SaleType_ConLI,0.0,0.0,0.0
SaleType_ConLw,0.0,0.0,0.0
SaleType_Oth,0.0,0.0,0.0
SaleCondition_AdjLand,0.0,0.0,0.0
SaleCondition_Alloca,0.0,0.0,0.0
