variable,relative_importance,scaled_importance,percentage
GarageCond_Po,0.023445971310138702,0.0001240182250430053,2.851394870229892e-05
SaleType_ConLD,0.021995559334754944,0.00011634622389667494,2.675002209349135e-05
BldgType_Twnhs,0.02188848704099655,0.00011577986152901918,2.6619805526590408e-05
MSZoning_RH,0.020668746903538704,0.00010932800654462704,2.5136411759296647e-05
BsmtQual_None,0.017818612977862358,9.425213078236407e-05,2.1670205498254505e-05
LandSlope_Sev,0.014030500315129757,7.421478609398781e-05,1.7063271167622698e-05
Neighborhood_NPkVill,0.011955173686146736,6.323727863624985e-05,1.4539351119416058e-05
HouseStyle_1.5Unf,0.011478453874588013,6.071565374426754e-05,1.395958566323822e-05
Condition1_PosA,0.007557610049843788,3.997622327310016e-05,9.191229590050612e-06
LotShape_IR2,0.007430925499647856,3.930612123945666e-05,9.037161468159728e-06
HouseStyle_SFoyer,0.00557992048561573,2.9515170233443113e-05,6.786051402398162e-06
GarageQual_Gd,0.005504100117832422,2.911411594099298e-05,6.693842039477556e-06
Exterior2nd_ImStucc,0.0053163813427090645,2.8121171396700263e-05,6.465546804721759e-06
Neighborhood_Veenker,0.004294391721487045,2.2715324176307226e-05,5.22264843005706e-06
Exterior1st_Stucco,0.0029655899852514267,1.5686584330893237e-05,3.6066187914741737e-06
GarageQual_None,0.0011769899865612388,6.225726675848772e-06,1.431402932981245e-06
GarageCond_Gd,0.0008269079844467342,4.373956580789074e-06,1.0056487546685514e-06
Neighborhood_BrDale,0.0006728449952788651,3.559035406968622e-06,8.182841916079535e-07
BsmtFinType2_GLQ,0.0003070539969485253,1.6241720673542527e-06,3.7342542998165535e-07
Heating_Wall,0.00023048699949868023,1.2191684530874432e-06,2.8030804923019784e-07
