Model Name,epochs_default,epochs_actual,activation_default,activation_actual,rho_default,rho_actual,epsilon_default,epsilon_actual,input_dropout_ratio_default,input_dropout_ratio_actual,hidden_default,hidden_actual,hidden_dropout_ratios_default,hidden_dropout_ratios_actual
DeepLearning_grid_1_AutoML_20190419_003540_model_1,10.0,8.0,Rectifier,RectifierWithDropout,0.99,0.99,1e-08,1e-08,0.0,0.0,[200, 200],[200],None,[0.5]
DeepLearning_grid_1_AutoML_20190419_005900_model_1,10.0,307.2,Rectifier,RectifierWithDropout,0.99,0.99,1e-08,1e-07,0.0,0.05,[200, 200],[50],None,[0.5]
DeepLearning_grid_1_AutoML_20190419_005900_model_4,10.0,8.063013698630137,Rectifier,RectifierWithDropout,0.99,0.99,1e-08,1e-06,0.0,0.0,[200, 200],[500, 500, 500],None,[0.0, 0.0, 0.0]
DeepLearning_grid_1_AutoML_20190419_003540_model_2,10.0,5.117123287671232,Rectifier,RectifierWithDropout,0.99,0.9,1e-08,1e-08,0.0,0.2,[200, 200],[500, 500],None,[0.5, 0.5]
DeepLearning_1_AutoML_20190419_003540,10.0,10.393664383561646,Rectifier,Rectifier,0.99,0.99,1e-08,1e-08,0.0,0.0,[200, 200],[10, 10, 10],None,None
DeepLearning_1_AutoML_20190419_005900,10.0,10.42791095890411,Rectifier,Rectifier,0.99,0.99,1e-08,1e-08,0.0,0.0,[200, 200],[10, 10, 10],None,None
DeepLearning_grid_1_AutoML_20190419_005900_model_3,10.0,126.4,Rectifier,RectifierWithDropout,0.99,0.99,1e-08,1e-09,0.0,0.2,[200, 200],[50, 50],None,[0.0, 0.0]
DeepLearning_grid_1_AutoML_20190419_005900_model_2,10.0,8.0,Rectifier,RectifierWithDropout,0.99,0.99,1e-08,1e-07,0.0,0.05,[200, 200],[50],None,[0.0]
